"id","title","year","language","authors"
"mdp.39015062914679","Los ciegos : novela / Carlos Loveira.","1922","spa","Loveira, Carlos 1882-1928"
"mdp.39015045693549","La edad de oro / Jos? Mart?.","1997","spa","Mart?, Jos? 1853-1895"
"uc1.$b116369","El capita?n Pe?rez (narraciones vulgares)","1927","spa","Bunge, Carlos O. (Carlos Octavio) 1875-1918"
"iau.31858004409540","La manigua sentimental [novela]","1910","spa","Castellanos, Jes?s 1879-1912"
"uc1.b3162953","Los estetas de Teo?polis / J. M. Vargas Vila.","1976","spa",""
"yale.39002014459789","La tristeza voluptuosa; novela.","1899","spa","Dominici, Pedro Ce?sar b. 1875"
"mdp.49015002504786","La muneca.","1987","spa","Eulate Sanjurjo, Carmela 1871-1961; Aguirre, Angel M"
"txu.059173024410090","","","",""
"mdp.39015028302241","","","",""
"hvd.32044080624612","","","",""
"mdp.39015028302027","","","",""
"nc01.ark:/13960/t6qz4107x","","","",""
