"id","title","year","language","authors"
"txu.059173026523574","Mi capita?n Fabia?n Sicacha?; novela.","1958","spa","Romero de Nohra, Flor"
"txu.059173024461410","Un campesino sin regreso [por] Euclides Jaramillo Arango (Jose? Dolores Bedoya)","1959","spa","Jaramillo Arango, Euclides"
"uc1.b4380017","Uisheda; violencia en el llano.","1970","spa",""
"txu.059173023797915","El cada?ver del Cid.","1965","spa","Acosta, Pedro"
"txu.059173023790246","Tierra verde, novela.","1957","spa","Esguerra Flo?rez, Carlos"
"txu.059173023793517","Jacinta y la violencia; novela.","1967","spa","Juncal, Soraya"
"txu.059173017124013","Cien anos de soledad / Gabriel Garcia Marquez.","1991","spa","Garci?a Ma?rquez, Gabriel 1928-"
"uc1.b3783998","La rebelion de las ratas","1969","spa",""
"txu.059173026534457","""Guerrilleros, buenos di?as,"" novela. (Documento para la convivencia).","1954","spa","Va?squez Santos, Jorge"
"txu.059173026537921","El molino de Dios 89 de abril y 13 de junio). [Novela por] Miguel J. Panezo O.","1991","spa","Panezo O., Miguel J"
"txu.059173026534016","Sangre campesina: novela.","1965","spa","Arias Rami?rez, Fernando"
"txu.059173024521691","El camino en la sombra : novela / J. A. Osorio Lizarazo.","1965","spa","Osorio Lizarazo, J. A. (Jose? Antonio) 1900-"
"uc1.$b151416","Dabeiba.","1972","spa",""
"inu.39000005614602","","","",""
"uc1.b3601455","","","",""
"txu.059173023735135","","","",""
