"id","title","year","language","authors"
"txu.059173024363397","Los clavijos.","1943","spa",""
"inu.39000005102830","La tierra es del Indio; novela indigenista. Escenario: La selva y los resguardos indigenas. Personages: Los propios indios de la parcialidades de Colombia.","1955","spa","Buitrago, Jaime"
"uc1.$b456505","El callado dolor de los tzotziles. Novela de Indios.","1957","spa","Rub?n, Ram?n"
"nyp.33433081860417","Los espan?oles en Ame?rica; episodios histo?rico-novelescos. Un hidalgo conquistador.","1907","spa","Acosta de Samper, Soledad 1883-1903; Acosta de Samper, Soledad 1883-1903"
"uc1.b3790637","El hechizo de Tomaiquichua.","1943","spa",""
"txu.059173026748166","Todas las sangres.","1968","spa","Arguedas, Jose? Mari?a"
"wu.89050146174","El indio : novela / Eduardo Luqui?n.","1923","spa","Luqui?n, Eduardo"
"uc1.32106001836268","La culebra tapo? el ri?o.","1962","spa","Lombardo de Caso, Mari?a"
"mdp.39015043537987","M?s all? existe la tierra.","1947","spa","Mondragon Aguirre, Magdalena 1913-"
"uc1.b3709019","La tumba del relampago.","","spa","Scorza, Manuel"
"txu.059173023789101","La Gaitana : novela / Luis Hernando Vargas V.","1959","spa","Vargas Villamil, Luis Hernando"
"uc1.b3161189","La serpiente de oro","1976","spa",""
"txu.059173024526265","Cumanda?; o?, Un drama entre salvajes.","1959","spa","Mera, Juan Leo?n 1832-1894"
"txu.059173018676900","Cajeme : novela de indios / Armando Cha?vez Camacho.","1987","spa","Cha?vez Camacho, Armando"
"txu.059173026535664","Palabra de fuego / Fernando Soto Aparicio.","1988","spa","Soto Aparicio, Fernando 1933-"
"uc1.$b762026","Yawarni?nchij, novela quechua.","1959","spa","Lara, Jesu?s"
"mdp.39015028302183","El tigre.","1942","spa","Herrera, Flavio 1895-"
"uc1.$b158928","El gran consejo : arte, ciencia, religio?n y magia del pai?s de los mayas : novela mexicana de la regio?n maya / Bernardino Mena Brito.","1949","spa",""
"uc1.31822024752859","","","",""
"txu.059173018272934","","","",""
