"id","title","year","language","authors"
"mdp.39015063356631","En soledad vivía /","2005","spa","Jurado, Alicia."
"uc1.$b774725","La ola.","1925","spa","Ocantos, Carlos María, 1860-1949."
"txu.059173024395837","El maicero [novela de costumbres del campo argentino]","1946","spa","Marchand, D. A."
"mdp.39015027223349","La pachamama : historia de un amor ; novela autóctona argentina /","1934","spa","Heredia, Pedro."
"uc1.$b497544","Pantalones azules.","1963","spa","Gallardo, Sara."
"txu.059173024448853","Los atrapados.","1962","spa","Dickmann, Max, 1902-"
"uc1.$b497545","Enero (novela).","1962","spa","Gallardo, Sara."
"txu.059173026588820","Shunko /","1977","spa","Abalos, Jorge W."
"wu.89106567183","Arriba pasa el viento.","1961","spa","Lorenzo, Fernando M."
"uc1.$b144787","La ciudad pintada de rojo;","1948","spa","Gálvez, Manuel, 1882-1962."
"mdp.39015065633961","Los amigos lejanos, novela.","1956","spa","Ardiles Gray, Julio."
"txu.059173019106409","la hija de Kheops /","2006","spa","Laiseca, Alberto, 1941-"
"wu.89057080558","Diálogos en los patios rojos /","1994","spa","Raschella, Roberto, 1930-"
"txu.059173031151297","Op Oloop /","2006","spa","Filloy, Juan."
"uc1.$b144784","El domador; romance bárbaro de gentes sencillas.","1934","spa","Carrizo, César."
"txu.059173030821190","La conspiración de los idiotas /","2006","spa","Aguinis, Marcos."
"mdp.39015065482443","Cosas concretas /","1969","spa","Viñas, David."
"txu.059173028009797","Matar a su excelencia /","1974","spa","Pérez Pardella, Agustín."
"uc1.b3166222","Juana Azurduy, teniente coronel de las Américas /","1976","spa","Bringuer, Estela."
"txu.059173023776584","Sucedió en el Litoral; novela.","1965","spa","Barrios, Valentín José."
"txu.059173026588809","Shalacos /","1978","spa","Abalos, Jorge W."
"uc1.$b154588","Horas de fiebre. [Estudio preliminar por Antonio Pagés Larraya.","1960","spa","Villafañe, Segundo I; PageÌs Larraya, Antonio"
"txu.059173024469321","Memorias de la tierra escarlata.","1954","spa","Ghiano, Juan Carlos."
"uva.x001232484","Las leyes de la noche.","1968","spa","Murena, H. A."
"txu.059173028010300","Los decretos de Altamarca.","1971","spa","Noseda, Ricardo."
"txu.059173026584444","Sacrificio /","1991","spa","Colombres, Adolfo."
"mdp.39015032015524","Criador de palomas /","1989","spa","Goloboff, Gerardo Mario, 1939-"
"txu.059173024332644","Mujer, novela.","1932","spa","Cortinas, Laura."
"txu.059173024448842","El dinero no cree en Dios /","1958","spa","Dickmann, Max, 1902-"
"uc1.b3782925","Hombre solo : novela /","1977","spa","Dani, César."
"txu.059173026719000","El consorcio.","1970","spa","Domínguez, Manuel Augusto."
"txu.059173026595575","Pueblo y antipueblo.","1971","spa","Cascella, Armando, 1900-"
"txu.059173024558090","Compartida.","1959","spa","Peltzer, Federico."
"txu.059173025496341","Villa fraterna.","1966","spa","Aniello, Orlando d'."
