"id","title","year","language","authors"
"uc1.32106010944202","La batalla de Lima /","1979","spa","Thorndike, Guillermo."
"uc1.$b471401","Los zapatos de cordobán.","1938","spa","Valle Goicochea, Luis."
"uc1.32106014112111","Conversación en la catedral","1974","spa","Vargas Llosa, Mario, 1936-"
"wu.89006490510","La Ciudad del Río Hablador.","1944","spa","Miró, César."
"txu.059173024519930","Tierra embrujada : novela /","1968","spa","Vegas Seminario, Francisco, 1904-"
"mdp.39015043498594","La juventud en la otra ribera /","1983","spa","Ribeyro, Julio Ramón, 1929-1994."
"uiug.30112064944843","Malos amores (ensayo de novela).","1906","spa","Sassone, Felipe, 1884-"
"txu.059173026744438","Para ser libres! /","1976","spa","Garrido Malaver, Julio."
"uva.x030807407","Gregorillo /","1989","spa","Izquierdo Ríos, Francisco, 1910-"
"txu.059173023787445","El mal de la duda [novela].","1923","spa","Silva Vidal, Ismael."
"uc1.a0000863480","La Mariscala : Doña Francisca Zubiaga y Bernales de Gamarra /","1915","spa","Valdelomar, Abraham, 1888-1919."
"wu.89041258922","Jorge, el hijo del pueblo (novela)...","1958","spa","Nieves y Bustamante, María; Arequipa, Perú (City) Universidad"
"uva.x000455855","La república militar : 1930-Perú-1980 /","1979","spa","Thorndike, Guillermo."
"wu.89005773361","La huachafita : ensayo de novela limeña /","1927","spa","Wiesse, María, 1894-"
"uc1.b3809809","Una posesión judicial.","1923","spa","López Albújar, Enrique, 1872-1966."
"txu.059173024294614","Redoble por Rancas /","1983","spa","Scorza, Manuel."
"uc1.b3784422","Suzy /","1979","spa","Diez Canseco, José; Diez-Canseco, Renée de"
"wu.89045673753","Los homos y la tierra /","1971","spa","Estremadoyro, J. M. (José M.)"
"uc1.$b775378","Un drama singular : historia de una familia ; novela /","1920","spa","Larriva de Llona, Lastenia, b. 1848."
"txu.059173026778509","Los peces de oro; novela.","1971","spa","Montoro, Isaac Felipe."
"txu.059173023787354","La boda.","1923","spa","Gálvez, José, 1885-1957."
"txu.059173031616765","Veinte casas en el cielo /","2008","spa","Robles Godoy, Armando, 1923-"
"uiug.30112004852353","Crónica limeña /","1913","spa","Sánchez Concha, María Isabel, 1889-"
"wu.89032307829","Todas las sangres /","1973","spa","Arguedas, José María"
"txu.059173024413757","Archipielago; una novela del Caribe.","1947","spa","Vizardi, Ligio."
"uc1.b3160365","Flor de blanca tragedia","1931","spa","Corvacho, Benjamín A."
"txu.059173024412302","Vidas frustradas.","1946","spa","Villavicencio, Víctor Modesto, 1900-"
"uc1.b3162782","Deliremos juntos","1975","por","Ampuero, Fernando."
"wu.89017783622","El zorro de arriba y el zorro de abajo /","1988","spa","Arguedas, José María."
"txu.059173023787478","Taparacú /","1923","spa","Bosque, Carlos del."
"wu.89046276762","La mojigata /","1958","spa","Saks, Katia, 1939 or 40-"
"txu.059173024413870","La fuga.","1955","spa","Wagner de Reyna, Alberto."
"txu.059173026741112","Rebelión en San Marcos.","1972","spa","Bustamante Abad, Ricardo, 1948-"
"uc1.b3787023","A la hora del tiempo /","1977","spa","Bravo, José Antonio, 1937-"
"txu.059173023777791","Paiche; novela amazónica","1963","spa","Calvo de Araújo, César."
"uc1.$b151199","Brujamor.","1963","spa","Otiura, Lupe."
"uc1.$b465716","Lima, hora cero.","1955","spa","Congrains Martín, Enrique."
"txu.059173024443270","Lo malo llegó después. [Novela]","1957","spa","Gabaldoni, Luis E."
"uc1.31822003631009","La tía Julia y el escribidor /","1987","spa","Vargas Llosa, Mario, 1936-"
"txu.059173024294986","Vienen los chilenos /","1978","spa","Thorndike, Guillermo."
"txu.059173026745394","Fedra entre los vascos; [novela]","1962","spa","Miró, César."
"uc1.b2852051","Luz en el puerto.","1969","spa","Montoro, Isaac Felipe."
"txu.059173023792489","El viejo saurio se retira;; [novela.","1968","spa","Gutiérrez, Miguel."
"txu.059173023787343","Bajo las lilas.","1923","spa","Beingolea, Manuel."
"yale.39002085762731","La espuma de Afrodita (las pequeñas tragedias cotidianas) novela.","1916","spa","Sassone, Felipe, 1884-"
"uc1.b3784428","El camino que no llegó /","1976","spa","Garrido Malaver, Julio."
"uc1.b3784427","Los buitres /","1977","spa","Garrido Malaver, Julio."
"mdp.39015065482690","Como todo en la tierra;","1962","spa","Wagner de Reyna, Alberto."
"uc1.b3600253","Espejimos : [novela] /","1977","spa","Bouroncle Carreón, Alfonso."
"uiug.30112104180192","Un correccional de Lima, nu  mero 80 o sea ""El Serranito"" : novela /","1914","spa","Samanez, Juan Guillermo."
"txu.059173023952257","El Apra y la sombra.","1957","spa","Sierralta Lorca, Eduardo."
"uc1.b3600250","Tres de octubre : crónica de fugitivos /","1976","spa","Bendezú, Edmundo."
"uva.x000705372","No, mi General /","1976","spa","Thorndike, Guillermo."
"txu.059173023787467","Corazón infante.","1923","spa","Guillén, Alberto."
"uva.x000168690","Autorretrato, Perú 1850-1900 /","1979","spa","Thorndike, Guillermo."
"uc1.$b297372","Santa Rosa de Lima.","1922","eng","Wiesse, María, 1894-1964."
"uc1.b3787031","La felicidad ja, ja.","1974","spa","Bryce Echenique, Alfredo, 1939-"
"hvd.hwqxu4","Edgardo ó un joven de mi generación : romance Americano-Español /","1906","spa","Cisneros, Luis Benjamín, 1837-1904."
"uva.x030552333","Don Manuel.","1959","spa","Sánchez, Luis Alberto, 1900-1994; González Prada, Manuel, 1844-1918"
"uiug.30112002574447","Oros de podredumbre. La señorita Carlota; novela de esas que los eunucos morales llaman de escándalo social.","1915","spa","BEDOYA, MANUEL A."
"uc1.$b153121",";Estos mis papelitos, madre!","1953","spa","Sassone, Felipe, 1884-1959."
"pst.000005104390","Prisiones junto al mar, novela.","1943","spa","Bazán, Armando, 1902-"
"uc1.$b465607","Rufián; novela.","1964","spa","Moreno Mendiguren, Alfredo."
"uc1.$b153125","Pobre gente de París.","1958","spa","Salazar Bondy, Sebastián."
"mdp.39015023136909","Valdivia. El fundador.","1941","spa","Sánchez, Luis Alberto, 1900-1994."
"uc1.$b730002","Por senda propia (novela)","1921","spa","Palma, Angélica, 1883-1935."
"hvd.32044018928713","Blanca Sol (novela social).","1889","spa","Cabello de Carbonera, Mercedes, 1845-1909."
"wu.89107649501","Puerto cholo : novela /","1973","spa","Puga, Mario"
"txu.059173024553199","Los títeres.","1960","spa","Saks, Katia, 1939 or 40-"
"coo.31924010201295","Fracaso, novela peruana,","1919","spa","Román, José Antonio, 1873-"
"uc1.b3600365","El viaje de Prado /","1977","spa","Thorndike, Guillermo."
"txu.059173026704660","Invasores?  /","1971","spa","Reategui Reategui, Ulises."
"uc1.b3600247","Niebla en la isla /","1978","spa","Bendezú, Edmundo."
"txu.059173024545339","Del barro nació la luz; novela.","1959","spa","Samaniego, Antenor."
"uc1.$b153127","Héroes de ceniza /","1974","spa","Cárdenas Menacho, Lucho."
"uc1.b3600364","1879 /","1977","spa","Thorndike, Guillermo."
"yale.39002085405489","Detras de la cruz el diablo, bosquejo de novela,","1877","spa","Gamarra, Abelardo M., 1850-1924."
"uc1.b2807630","Soplón; novela.","1963","spa","Moreno Mendiguren, Alfredo."
"uc1.$b153129","El pecado cholo.","1963","spa","Chaparro Melgar, José."
"uc1.b3600363","El caso Banchero /","1973","spa","Thorndike, Guillermo."
"uc1.$b465721","Renuevo de peruanidad (novela, precedida de un prólogo polémico sobre cuestiones sociales).","1934","spa","Castro Pozo, Hildebrando, 1890-1945."
"uc1.b3600360","Cambio de guardia /","1976","spa","Ribeyro, Julio Ramón, 1929-1994."
"uc1.b2832906","Teoría para la mitad de una vida : (novela) /","1935","spa","Miró, César."
"uc1.b2858856","El monstruo sagrado.","1966","spa","Habich, Edgardo de."
"mdp.39015080707394","En octubre no hay milagros.","2008","spa","Reinoso, Oswaldo."
"uc1.b3709019","La tumba del relampago.","","spa","Scorza, Manuel."
"txu.059173006476482","Huámbar : poetastro acacau-tinaja /","1999","spa, que","Flores, J. J. (Juan José); Palomino R., V. Gedeón (Palomino Rojas); Aliaga A., Elmer J. (Aliaga Apaéstegui)"
"uc1.b3600355","Coloniaje romántico; novela de evocación histórica.","1923","spa","Palma y Ramón, Angélica, 1883-"
"txu.059173024359775","La magia de los mundos : novela /","1952","spa","Alarco, Eugenio."
"mdp.39015062189819","Fitzcarrald, el rey del caucho. (Contribución peruana al centenario del descubrimiento del río Amazonas por españoles.-Año amazónico)","1942","spa","Reyna, Ernesto."
"txu.059173024350045","La princesa Suma Tica (narraciones peruanas)","1929","spa","Cáceres, Zoila Aurora, b. 1877."
"uc1.b3786988","El truco de los ojos /","1978","spa","Riesco, Laura, 1940-"
"uc1.a0009329863","Una vida vulgar; novela.","1916","spa","León, Luis Emilio."
"txu.059173024587044","Los geniecillos dominicales.","1969","spa","Ribeyro, Julio Ramón, 1929-"
"mdp.39015010827130","Ayahuasca : mitos y leyendas del Amazonas /","1942","spa","Burga Freitas, Arturo."
"mdp.39015018060353","La Perricholi.","1963","spa","Sanchez, Luiz Alberto, 1900-"
"txu.059173026741542","Los segregados.","1969","spa","Centellas, Isabel."
"txu.059173026740696","Barrio de broncas.","1974","spa","Bravo, José Antonio, 1937-"
"txu.059173026745226","Herencia /","1974","spa","Matto de Turner, Clorinda, 1852-1909."
