"id","title","year","language","authors"
"txu.059173023485785","Orellana; el Caballero de las Amazonas;","1946","spa","Albornoz, Miguel."
"txu.059173026642041","Del silencio profundo /","1980","spa","Cárdenas Espinosa, Eliécer."
"uc1.b3785076","Tribu si : novela /","1981","spa","Béjar Portilla, Carlos."
"uc1.b3785075","Don Balón de Baba : novela /","1960","spa","Pareja y Díez Canseco, Alfredo, 1908-"
"uc1.b2830953","Héroes y esclavos; novela.","1966","spa","Silar, Antonio."
"wu.89079260220","Nueva Casta, novela.","1946","spa","Moscoso Vega, Luis A."
"txu.059173024544813","La elegía del recuerdo : novela. --","1966","spa","Salvador, Humberto, 1906-"
"inu.30000027536063","Baratijas literarias /","1915","spa","Ródriguez, Máximo A."
"uc1.$b605415","La espada sin mancha; biografía del general Julio Andrade.","1962","spa","Torre Reyes, Carlos de la."
"inu.32000004799302","Flora (O un idilio en la costa ecuatoriana) Novela corta de costumbres.","1938","spa","Proaño M., Victor A."
"uc1.32106005179251","Las noches de la bruja /","1977","spa","Lamas, Saranelly Toledo de, 1933-"
"txu.059173026541962","Agua /","1985","spa","Fernández, Jorge."
"txu.059172131643596","El pueblo soy yo /","1986","spa","Vera, Pedro Jorge, 1914-"
"txu.059173026643485","La extraña fascinación; novela.","1970","spa","Salvador, Humberto, 1906-"
"txu.059173026643124","Guandal : [novela] /","1976","spa","Ramón, Gonzalo."
"uc1.b3786837","Más allá de las islas /","1980","spa","Yánez Cossío, Alicia, 1929-"
"inu.32000004805075","El último hidalgo (novela)","1908","spa","González, Nicolás Augusto, 1859-1918."
"uva.x000627160","El destierro es redondo /","1982","spa","Ribadeneira, Edmundo."
"txu.059173024520291","Río Arriba, novela.","1931","spa","Pareja y Díez Canseco, Alfredo, 1908-"
"uc1.$b152615","Vivian Christie...","1934","spa","Vásconez Hurtado, Gustavo."
"txu.059173023796050","Sismo y abismos; [novela.","1969","spa","Molina Correa, Gilberto."
"uc1.b2832229","Por que Jesús no vuelve; novela.","1963","spa","Carrión, Benjamín."
"txu.059173024447078","Ghismondo; novela.","1932","spa","Descalzi, César Ricardo."
"uc1.b3785086","Yo vendo unos ojos negros /","1980","spa","Yánez Cossío, Alicia, 1929-"
"uc1.b2799134","Los rostros del miedo : novela /","1962","spa","Díaz Ycaza, Rafael."
"txu.059173024544802","En la ciudad he perdido : una novela /","1929","spa","Salvador, Humberto, 1906-"
"txu.059173026696164","La espina /","1986","spa","Carrión, Alejandro."
"uc1.b3784792","Tiempo de muñecos /","1980","spa","Vera, Pedro Jorge, 1914-"
"mdp.39015027222028","Reencarnación de D. Quijote y Cyrano de Bergerac; andanzas por America.","1903","spa","Borja-Moncayo, Luis Alberto de."
"uc1.b3786972","Henry Black /","1983","spa","Donoso Pareja, Miguel."
"txu.059173024334038","Mirar el limonero y morir.","1958","spa","Castillo, Laura del."
"txu.059173026696288","Plata y bronce /","1985","spa","Chaves, Fernando, 1902-1999."
"txu.059173026692356","La última cariátide.","1962","spa","Vieira V., León."
"txu.059173017940923","Atahuallpa /","1986","spa","Carrión, Benjamín."
"txu.059173023797937","Crímenes sociales; novela crítico-social, sobre las costumbres y vicios que relajan a la humanidad en todos los tiempos.","1931","eng","Acevedo, José L."
"txu.059173026695864","Dos muertes en una vida /","1984","spa","Barrera Valverde, Alfonso."
"wu.89107726192","La cáscara de banano (The banana skin) novels.","1968","spa","Levi, Vicente, 1928-"
"uc1.$b253672","El desencanto de Miguel García, novela.","1929","spa","Carrión, Benjamín."
"uiug.30112069980503","El cielo fingido : novelita original de costumbres quiteñas /","1909","spa","Unda, Gabriel."
"mdp.39015062969087","Relatos de Emmanuel.","1939","spa","Gil Gilbert, Enrique, 1912-1973."
"mdp.39015066940191","Ocaso : novela.","1968","spa","González Hidalgo, Cristóbal."
"txu.059173023955528","Juan, mientras la ciudad crecía; novela.","1960","spa","Pérez, Carlos Federico."
"uc1.$b730125","Arbol que no da fruto, novela.","1929","spa","Núñez, Sergio, 1886-1982."
"wu.89079258281","Verdecruz; diario de una leprosa, novela.","1960","spa","González Hidalgo, Cristóbal."
"uc1.$b730126","Novelas del páramo y de la cordillera; prólogo de Isaac J. Barrera.","1934","spa","Núñez, Sergio, 1886-1982."
"uc1.$b65951","Amar con desobediencia, novela original","1905","spa","Sánchez, Quintiliano, b. 1848."
"uc1.b3160392","Huasipungo","1934","spa","Icaza, Jorge."
"mdp.39015027216277","Heredaras un mar que no conoces y lenguas que no sabes /","1978","spa","Barrera Valverde, Alfonso."
"uc1.b3784685","Sanaguín : novela azuaya /","1984","spa","Mata, Gonzalo Humberto, 1904-"
"inu.32000004730166","Reveses de la fortuna (cuadros de costumbres ecuatorianas)","1910","spa","Ontaneda, J. Virgilio."
"txu.059173026542284","El Chulla Romero y Flores /","1977","spa","Icaza, Jorge, 1906-"
"inu.30000097673002","Relación de un veterano de la independencia /","1895","spa","Tobar, Carlos R. (Carlos Rodolfo), 1854-1920."
"uc1.$b252913","Adrila y Dina-Zela; creencias y costumbres incásicas.","1918","spa","Sevilla Cevallos, Alcibíades."
"uc1.$b252911","Esmeraldas.","1936","spa","Rumazo González, Alfonso, 1903-2002."
"txu.059173026641956","Polvo y ceniza /","1979","spa","Cárdenas Espinosa, Eliécer."
"txu.059173026692389","La ciudad de tal y cual.","1972","spa","Vieira V., León."
"txu.059173026642926","La Manticora /","1974","spa","Pareja y Díez Canseco, Alfredo, 1908-"
"mdp.39015059511827","Argonautas de la selva.","1945","spa","Benites Vinueza, Leopoldo, 1905-"
"txu.059173024547753","Un disparo a las tinieblas.","1958","spa","Ortiz Urriola, José."
"uc1.b3159834","La novela interrumpida.","1942","spa","Salvador, Humberto, 1906-"
"uva.x002623318","Naya ó La Chapetona : leyenda tradicional /","1992","spa","Moreno, Manuel Belisario."
"txu.059173026694690","Araceli, piedra del cielo.","1962","spa","Villasís Terán, Enrique M."
"txu.059173026696506","Voluptuosidad, novela.","1907","spa","Corral, Miguel Angel."
"txu.059173024529886","Chanita, novela de costumbres campesinas.","1939","spa","Moscoso Vega, Luis A."
"inu.32000004804888","Haz bien, sin mirar a quien. Novela social.","1910","spa","Gallegos Naranjo, Manuel, 1845-"
