"id","title","year","language","authors"
"txu.059173023778739","Se ruega no tocar la carne por razones de higiene; novela","1970","spa","Chocrón, Isaac E., 1932-"
"txu.059173024309675","Sobre algún tejado comenzará la guerra : novela /","1974","spa","Bravo, Ramón (Bravo Prieto)"
"wu.89017704164","Fermin Entrena, un venezolano del noventa y nueve : novela historica /","1988","spa","Montilla, José Abel."
"txu.059173024249165","Casandra /","1980","spa","Díaz Sánchez, Ramón."
"uc1.$b729994","Vidas oscuras.","1916","spa","Pocaterra, José Rafael, 1890-1955."
"uc1.$b775250","De tierra venezolana (novelas cortas y semblanzas)","1939","spa","Picón-Febres, Gonzalo, 1860-1918."
"txu.059173024586857","Venezuela imán /","1961","spa","Rial, José Antonio, 1911-"
"txu.059172016812613","Los mártires; novela.","1966","spa","Toro, Fermín, 1807-1865; Carrera, Gustavo Luis"
"txu.059173023999862","Un retrato en la geografia.","1962","spa","Uslar Pietri, Arturo, 1906-2001."
"uva.x030794567","Las diez P.M. menos nunca : novela /","1964","spa","Bravo, Ramón."
"nc01.ark:/13960/t7rn4xf6h","La venganza del oro (novela de costumbres regionales) ...","1913","spa","Escalona, Pedro Felipe."
"txu.059173023797948","Se llamaba S. N.; novela-testimonio.","1964","spa","Abreu, José Vicente."
"txu.059173024533919","Evocación (la novela de un amor infeliz)","1949","spa","Dominici, Pedro César, b. 1875."
"txu.059173026621573","El nudo.","1968","spa","Croce, Arturo, 1907-"
"txu.059173024555707","Soraima, novela.","1946","spa","Pérez Rosas, Manuel H."
"txu.059173023790756","Sylvia, una muchacha de provincia /","1956","spa","Ferrero de Tinoco, Cristina."
"txu.059173024244401","La guaricha : novela /","1972","spa","Padrón, Julián, 1910-1954."
"wu.89101816395","Julián : bosquejo de un temperamento /","2006","spa","Gil Fortoul, José, 1861-1943."
"txu.059173024245732","Beatriz Palma, novela.","1956","spa","Muñoz Rueda, Enrique."
"uc1.$b718979","Sol interior, novela.","1908","spa","Núñez, Enrique Bernardo, 1895-1964."
"txu.059173024247590","El rastro de los dioses ; novela /","1960","spa","García Maldonado, Alejandro."
"txu.059173023788448","Mis parientes; relatos.","1968","spa","Track, Hernando."
"uva.x002601468","No es tiempo para rosas rojas /","1994","spa","Madrid, Antonieta."
"mdp.39015014627106","Los amos del valle /","1979","spa","Herrera Luque, Francisco J."
"uva.x002601341","Los siglos semanales : novela /","1883","spa","Sáez Mérida, Simón."
"txu.059173024194325","Historias de la calle Lincoln.","1971","spa","Noguera, Carlos."
"uc1.b3685479","...Ifigenia (Diario de una señorita que escribio porque se fastidiaba).","1924","spa","Parra, Teresa de la, 1895-1936."
"txu.059173024533930","Dionysos (novela) costumbres de la antiqua Grecia /","1907","spa","Dominici, Pedro César, b. 1875."
"txu.059173024556470","Odisea de tierra firme (relatos de Venezuela)","1940","spa","Picón-Salas, Mariano, 1901-1965."
"nc01.ark:/13960/t7jq3kg2b","Dos fieras; novela original.","1902","spa","Calcaño, José Antonio, 1827-1897."
"hvd.hnjpyy","Tres gotas de sangre en tres siglos; leyendas.","1890","spa","Michelena, Tomás."
"inu.30000102134008","El mago de la cara de vidrio /","2003","spa","Liendo, Eduardo."
"uc1.b2857501","Los pequeños seres /","1969","spa","Garmendia, Salvador."
"txu.059173026622306","Todos sumamos cero; novela.","1970","eng","Salsamendi, Asdrúbal."
"txu.059173024557203","Política feminista; o, El doctor Bebé.","1937","spa","Pocaterra, José Rafael, 1890-1955."
"uc1.$b718971","Fidelia (novela de costumbres venezolanas)","1893","spa","Picón-Febres, Gonzalo, 1860-1918."
"uc1.$b718972","Nieve y lodo. (Novela contemporánea) Época 1879 á 1886.","","spa","Picón-Febres, Gonzalo, 1860-1918."
"uc1.$b718720","Irama, costumbres i paisajes guajiros.","1920","spa","Sánchez Rubio, Elías."
"uiug.30112004080161","Pasiones.","1895","spa","Gil Fortoul, José, 1861-1943"
"txu.059173024245743","Esta miserable vida; novela.","1958","spa","Muñoz Rueda, Enrique."
"txu.059172130535190","Miro guagua : el sueño del petróleo.","1980","spa","Rota, Mario."
"txu.059173026687210","Cuando maduren los mangos : novela /","1973","spa","Rivas Iturralde, Vladimiro."
"txu.059173024387635","Memorias de un semibárbaro (novela)","1939","spa","Bolívar Coronado, Rafael, 1884-1924."
"hvd.hnjrmx","Don Secundino en Paris.","1895","spa","Tosta García, Francisco, 1852-1921."
"hvd.hnjpzf","Gullemiro o, Las pasiones; novela.","1864","spa","Michelena, Guillermo."
"txu.059173023951844","Cuando la luz se quiebra : novela /","1961","spa","Stolk, Gloria."
"uva.x030462292","La danta blanca;","1965","spa","Rivero Oramas, Rafael."
"txu.059173024196171","Donde los ríos se bifurcan; historia de una caída.","1965","spa","Rodríguez, Argenis."
"nc01.ark:/13960/t8mf0fn4w","Josefina : novela americana basada sobre un hecho histórico /","1912","spa","Salas, Darío, 1881-1941."
"txu.059173024554282","La mujer del caudillo ; novela biográfica.","1952","spa","Russo, Nery, 1918-"
"txu.059173023792161","Dos novelas cortas ...","1940","spa","González Eiris, Joaquín, b. 1899."
"txu.059173023777328","Bajo su desahuciada piel.","1967","spa","Bravo, Ramón (Bravo Prieto)"
"txu.059173023776358","Marzo anterior.","1965","spa","Balza, José."
"yale.39002085766542","Mimi; novela nacional.","1898","spa","Cabrera Malo, Rafael."
