vol_id,page,sentence_id,ent_id,entity,entity_type,start_char,end_char
mdp.39015005664522,5,0,0,TERRA NOSTRA,PER,0,12
mdp.39015005664522,7,0,0,CARLOS FUENTES TERRA NOSTRA,PER,0,27
mdp.39015005664522,7,0,1,"BARRAL, S. A. BARCELONA",ORG,60,83
mdp.39015005664522,8,0,0,F952ete,LOC,4,11
mdp.39015005664522,8,0,1,Cubierta: A TRANGLE,ORG,17,36
mdp.39015005664522,8,0,2,GIRONELLA,PER,52,61
mdp.39015005664522,8,0,3,Carlos Fuentes,PER,187,201
mdp.39015005664522,8,0,4,México,LOC,293,299
mdp.39015005664522,8,0,5,"Editorial Seix Barral, S. A. Provenza",ORG,316,353
mdp.39015005664522,8,0,6,Barcelona,LOC,359,368
mdp.39015005664522,8,0,7,Printed in Spain,ORG,420,436
mdp.39015005664522,9,0,0,SYLVIA,LOC,12,18
mdp.39015005664522,11,0,0,Luis Buñuel,PER,18,29
mdp.39015005664522,11,0,1,Alberto Gironella,PER,32,49
mdp.39015005664522,11,0,2,Gare de Lyon,LOC,80,92
mdp.39015005664522,11,0,3,Carlos Saura,PER,144,156
mdp.39015005664522,11,0,4,Geraldine Chaplin,PER,159,176
mdp.39015005664522,11,0,5,Madrid,LOC,212,218
mdp.39015005664522,11,0,6,María del Pilar,PER,222,237
mdp.39015005664522,11,0,7,José Donoso,PER,240,251
mdp.39015005664522,11,0,8,Mercedes,PER,253,261
mdp.39015005664522,11,0,9,Gabriel García Márquez,PER,264,286
mdp.39015005664522,11,0,10,Patricia,PER,288,296
mdp.39015005664522,11,0,11,Mario Vargas Llosa,PER,299,317
mdp.39015005664522,11,0,12,Barcelona,LOC,370,379
mdp.39015005664522,11,0,13,Monique Lange,PER,383,396
mdp.39015005664522,11,0,14,Juan Goytisolo,PER,399,413
mdp.39015005664522,11,0,15,rue Poissonière,LOC,436,451
mdp.39015005664522,11,0,16,Marie José,PER,457,467
mdp.39015005664522,11,0,17,Octavio Paz,PER,470,481
mdp.39015005664522,11,1,0,Roberto Matta,PER,2,15
mdp.39015005664522,11,1,1,José Luis Cuevas,PER,105,121
mdp.39015005664522,11,1,2,Francisco de Quevedo y Villegas,PER,124,155
mdp.39015005664522,11,1,3,Berta Vignal,PER,286,298
mdp.39015005664522,11,1,4,Giovanni Urbani,PER,311,326
mdp.39015005664522,11,1,5,Istituto Centrale del,LOC,332,353
mdp.39015005664522,11,1,6,Restauro,LOC,354,362
mdp.39015005664522,11,1,7,Roma,LOC,364,368
mdp.39015005664522,11,2,0,Elena Aga-Rossi Sitzia,PER,2,24
mdp.39015005664522,11,2,1,Universidad de Padua,ORG,32,52
mdp.39015005664522,11,2,2,Michla Pomerance,PER,54,70
mdp.39015005664522,11,2,3,Universidad Hebrea de Jerusalén,ORG,78,109
mdp.39015005664522,11,2,4,Rondo Cameron,PER,111,124
