vol_id,page,sentence_id,ent_id,entity,entity_type,start_char,end_char
uc1.b3788532,00000001,0,0,UC-NRLF B,ORG,1,10
uc1.b3788532,00000009,0,0,Gabriel García Márquez,PER,1,23
uc1.b3788532,00000009,0,1,ZAPATA,LOC,47,53
uc1.b3788532,00000010,0,0,},LOC,0,1
uc1.b3788532,00000013,0,0,GABRIEL GARCÍA,PER,0,14
uc1.b3788532,00000013,0,1,BUENOS AIRES,LOC,71,83
uc1.b3788532,00000014,0,0,Portada de LEÓN ZAPATA 2 PRINTED IN ARGENTINA,ORG,0,45
uc1.b3788532,00000014,1,0,Editorial Sudamericana Sociedad Anónima,ORG,8,47
uc1.b3788532,00000014,1,1,calle Humberto 19,LOC,49,66
uc1.b3788532,00000014,1,2,Buenos Aires,LOC,72,84
uc1.b3788532,00000014,2,0,"GRAMA, Matheu",PER,68,81
uc1.b3788532,00000014,2,1,Buenos Aires,LOC,91,103
uc1.b3788532,00000015,0,0,PQ 8180 .17 6a73 Os 1975,ORG,0,24
uc1.b3788532,00000015,0,1,CAL D URANTE,LOC,25,37
uc1.b3788532,00000015,1,0,William Dampier,PER,375,390
uc1.b3788532,00000016,0,0,Gabriel García Márquez,PER,2,24
uc1.b3788532,00000016,2,0,Asia Menor,LOC,615,625
uc1.b3788532,00000018,0,0,Gabriel García Márquez,PER,2,24
uc1.b3788532,00000018,1,0,Rubén Darío,PER,1178,1189
uc1.b3788532,00000019,0,0,Plaza de Armas,LOC,374,388
uc1.b3788532,00000019,1,0,Plaza de Armas,LOC,929,943
uc1.b3788532,00000020,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000021,2,0,Conde,PER,307,312
uc1.b3788532,00000021,2,1,San Jerónimo,PER,348,360
uc1.b3788532,00000022,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000022,1,0,Dios,PER,828,832
uc1.b3788532,00000024,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000024,0,1,Patricio Aragonés,PER,192,209
uc1.b3788532,00000024,1,0,Patricio Aragonés,PER,52,69
uc1.b3788532,00000025,0,0,Flandes,LOC,186,193
uc1.b3788532,00000025,1,0,Patricio Aragonés,PER,104,121
uc1.b3788532,00000025,1,1,Patri-,PER,325,331
uc1.b3788532,00000026,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000026,0,1,Aragonés,PER,30,38
uc1.b3788532,00000026,0,2,Patricio Aragonés,PER,954,971
uc1.b3788532,00000026,0,3,Patricio Aragonés,PER,1354,1371
uc1.b3788532,00000027,0,0,Patricio Aragonés,PER,140,157
uc1.b3788532,00000027,1,0,Patricio Aragonés,PER,13,30
uc1.b3788532,00000027,1,1,Rodrigo de Aguilar,PER,938,956
uc1.b3788532,00000027,2,0,Rodrigo de Aguilar,PER,47,65
uc1.b3788532,00000027,2,1,Patricio Aragonés,PER,85,102
uc1.b3788532,00000028,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000029,0,0,Rodrigo de Aguilar,PER,320,338
uc1.b3788532,00000029,0,1,Santísima Trinidad,MISC,1357,1375
uc1.b3788532,00000030,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000030,2,0,Caribe,LOC,34,40
uc1.b3788532,00000032,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000032,0,1,Bendición Alvarado,PER,684,702
uc1.b3788532,00000032,0,2,Caribe,LOC,1160,1166
uc1.b3788532,00000032,0,3,Cristo,PER,1382,1388
uc1.b3788532,00000032,0,4,Dios,PER,1467,1471
uc1.b3788532,00000032,0,5,Espíritu Santo,MISC,1844,1858
uc1.b3788532,00000033,1,0,Patricio Aragonés,PER,1128,1145
uc1.b3788532,00000034,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000034,1,0,Rodrigo de Aguilar,PER,168,186
uc1.b3788532,00000034,1,1,Bendición Alvarado,PER,496,514
uc1.b3788532,00000035,0,0,Bendición Alvarado,PER,158,176
uc1.b3788532,00000036,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000036,0,1,Patricio Aragonés,PER,921,938
uc1.b3788532,00000036,1,0,Patricio Aragonés,PER,67,84
uc1.b3788532,00000036,1,1,Patricio Aragonés,PER,183,200
uc1.b3788532,00000036,1,2,Patricio Aragonés,PER,409,426
uc1.b3788532,00000036,1,3,Patricio Aragonés,PER,630,647
uc1.b3788532,00000036,1,4,Patricio Aragonés,PER,797,814
uc1.b3788532,00000037,1,0,Bendición Alvarado,PER,165,183
uc1.b3788532,00000037,2,0,Dios,PER,44,48
uc1.b3788532,00000037,2,1,Patricio Aragonés,PER,227,244
uc1.b3788532,00000037,3,0,Patricio Aragonés,PER,123,140
uc1.b3788532,00000038,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000038,0,1,Patricio Aragonés,PER,568,585
uc1.b3788532,00000038,0,2,Patricio Aragonés,PER,1601,1618
uc1.b3788532,00000039,0,0,Santa María del Altar,LOC,991,1012
uc1.b3788532,00000040,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000040,0,1,Patricio Aragonés,PER,319,336
uc1.b3788532,00000040,0,2,Patricio Aragonés,PER,445,462
uc1.b3788532,00000040,0,3,Patricio Aragonés,PER,600,617
uc1.b3788532,00000041,0,0,Bendición Alvarado,PER,46,64
uc1.b3788532,00000042,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000042,0,1,Plaza de Armas,LOC,1086,1100
uc1.b3788532,00000043,0,0,Plaza de Armas,LOC,1235,1249
uc1.b3788532,00000044,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000044,2,0,Schnontner,PER,1044,1054
uc1.b3788532,00000045,0,0,Rodrigo de Aguilar,PER,59,77
uc1.b3788532,00000045,0,1,Rodrigo de Aguilar,PER,1017,1035
uc1.b3788532,00000046,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000046,0,1,Patricio Aragonés,PER,805,822
uc1.b3788532,00000046,0,2,Rodrigo de Aguilar,PER,1382,1400
uc1.b3788532,00000047,1,0,España,LOC,1030,1036
uc1.b3788532,00000047,1,1,Portugal,LOC,1045,1053
uc1.b3788532,00000047,1,2,Plaza de Armas,LOC,1407,1421
uc1.b3788532,00000048,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000048,0,1,Rodrigo de Aguilar,PER,87,105
uc1.b3788532,00000048,0,2,cuartel de San Jerónimo,LOC,1270,1293
uc1.b3788532,00000049,0,0,Patricio Aragonés,PER,1684,1701
uc1.b3788532,00000050,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000050,0,1,Caribe,LOC,337,343
uc1.b3788532,00000050,0,2,Dios guarde al purísimo,MISC,847,870
uc1.b3788532,00000050,0,3,Bendición Alvarado,PER,1532,1550
uc1.b3788532,00000052,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000052,1,0,Antillas,LOC,129,137
uc1.b3788532,00000053,0,0,Martinica,LOC,122,131
uc1.b3788532,00000053,0,1,Paramaribo,LOC,364,374
uc1.b3788532,00000053,0,2,Tanaguarena,LOC,727,738
uc1.b3788532,00000053,0,3,Guayra,LOC,777,783
uc1.b3788532,00000053,0,4,Trinidad,LOC,910,918
uc1.b3788532,00000053,0,5,Haití,LOC,1135,1140
uc1.b3788532,00000053,0,6,Curazao,LOC,1307,1314
uc1.b3788532,00000053,0,7,Cartagena de Indias,LOC,1513,1532
uc1.b3788532,00000054,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000054,0,1,Antillas,LOC,274,282
uc1.b3788532,00000054,0,2,Barbados,LOC,289,297
uc1.b3788532,00000054,0,3,Veracruz,LOC,304,312
uc1.b3788532,00000055,0,0,Flandes,LOC,1052,1059
uc1.b3788532,00000055,0,1,Dios,PER,1468,1472
uc1.b3788532,00000055,0,2,Europas,LOC,1641,1648
uc1.b3788532,00000056,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000057,0,0,L A,ORG,0,3
uc1.b3788532,00000057,1,0,Leticia Nazareno,PER,820,836
uc1.b3788532,00000058,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000058,3,0,Bendición Alvarado,PER,20,38
uc1.b3788532,00000058,5,0,Leticia Nazareno,PER,28,44
uc1.b3788532,00000058,5,1,Bruselas,LOC,486,494
uc1.b3788532,00000059,0,0,Jamaica,LOC,372,379
uc1.b3788532,00000060,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000060,3,0,Leticia Nazareno,PER,298,314
uc1.b3788532,00000061,0,0,Bendición Alvarado,PER,189,207
uc1.b3788532,00000062,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000062,0,1,Higgingson,PER,46,56
uc1.b3788532,00000062,0,2,Bendición Alvarado,PER,65,83
uc1.b3788532,00000062,0,3,Bendición Alvarado,PER,753,771
uc1.b3788532,00000062,0,4,Sumo Pontífice,PER,856,870
uc1.b3788532,00000064,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000065,1,0,Bendición Alvarado,PER,0,18
uc1.b3788532,00000065,1,1,Bendición Alvarado,PER,918,936
uc1.b3788532,00000066,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000066,0,1,Lautaro Muñoz,PER,710,723
uc1.b3788532,00000066,0,2,Suetonio,PER,803,811
uc1.b3788532,00000067,0,0,Bendición Alvarado,PER,535,553
uc1.b3788532,00000067,0,1,Pantelaria,LOC,1211,1221
uc1.b3788532,00000067,0,2,Adriano Guzmán,PER,1375,1389
uc1.b3788532,00000067,0,3,Cayena,LOC,1780,1786
uc1.b3788532,00000067,0,4,Adriano Guzmán,PER,1802,1816
uc1.b3788532,00000068,0,0,Gabriel García Márquez,PER,3,25
uc1.b3788532,00000068,0,1,Versalles,LOC,81,90
uc1.b3788532,00000068,0,2,Narciso López,PER,1943,1956
uc1.b3788532,00000069,0,0,Jesucristo Sánchez,PER,964,982
uc1.b3788532,00000069,0,1,Lotario Sereno,PER,1235,1249
uc1.b3788532,00000069,0,2,Narciso López,PER,1427,1440
uc1.b3788532,00000070,0,0,60 Gabriel García Márquez,PER,0,25
uc1.b3788532,00000070,0,1,Jacinto Algarabía,PER,192,209
uc1.b3788532,00000070,0,2,Saturno Santos,PER,801,815
uc1.b3788532,00000070,0,3,Saturno Santos,PER,1498,1512
uc1.b3788532,00000071,0,0,Saturno Santos,PER,106,120
