vol_id,page,sentence_id,ent_id,entity,entity_type,start_char,end_char
mdp.39015010200536,2,0,0,UNIVERSIT UNIVERSITY THE 315 MICHICAL MICHIGAN OF OF HERIES,ORG,0,59
mdp.39015010200536,5,0,0,NOVELA REYNALDO ARENAS EL MUNDO ALUCINANTE,ORG,1,43
mdp.39015010200536,5,0,1,Fray Servando Teresa de Mier,PER,82,110
mdp.39015010200536,5,5,0,Cuba,LOC,10,14
mdp.39015010200536,5,5,1,América Latina,LOC,101,115
mdp.39015010200536,5,6,0,La Habana,LOC,10,19
mdp.39015010200536,5,7,0,ESCRITORES DE LENGUA ESPAÑOLA,ORG,0,29
mdp.39015010200536,5,7,1,"DIÓGENES, S.A. MÉXICO EDITORIAL OGENES SA MEXICO",ORG,40,88
mdp.39015010200536,14,0,0,},LOC,0,1
mdp.39015010200536,15,0,0,REYNALDO ARENAS,PER,0,15
mdp.39015010200536,15,0,1,El mundo alucinante (Una novela de aventuras),ORG,16,61
mdp.39015010200536,15,0,2,EDITORIAL OGENES S.A. MEXICO,ORG,63,91
mdp.39015010200536,16,0,0,"Editorial Diógenes, S. A. Comercio y Administración",ORG,45,96
mdp.39015010200536,16,0,1,México,LOC,99,105
mdp.39015010200536,16,0,2,D. F.,LOC,110,115
mdp.39015010200536,16,0,3,México,LOC,135,141
mdp.39015010200536,16,0,4,Printed and made in Mexico,ORG,142,168
mdp.39015010200536,18,1,0,Guerra Sagrada,MISC,107,121
mdp.39015010200536,18,3,0,Cristóbal del Castillo,PER,0,22
mdp.39015010200536,19,0,0,Servando,PER,8,16
mdp.39015010200536,19,0,1,Europa,LOC,152,158
mdp.39015010200536,19,6,0,Real Armada Inglesa,ORG,106,125
mdp.39015010200536,19,6,1,España,LOC,195,201
mdp.39015010200536,25,0,0,OGENES S.A. REYNALDO ARENAS,ORG,13,40
mdp.39015010200536,25,0,1,El mundo alucinante (Una novela de aventuras),ORG,41,86
mdp.39015010200536,26,0,0,"Editorial Diógenes, S. A. Comercio y Administración",ORG,44,95
mdp.39015010200536,26,0,1,México,LOC,98,104
mdp.39015010200536,26,0,2,D. F.,LOC,109,114
mdp.39015010200536,26,0,3,México,LOC,134,140
mdp.39015010200536,26,0,4,Printed and made in Mexico,ORG,141,167
mdp.39015010200536,28,1,0,Guerra Sagrada,MISC,107,121
mdp.39015010200536,28,3,0,Cristóbal del Castillo,PER,0,22
mdp.39015010200536,29,0,0,Servando,PER,8,16
mdp.39015010200536,29,0,1,Europa,LOC,152,158
mdp.39015010200536,29,6,0,Real Armada Inglesa,ORG,106,125
mdp.39015010200536,29,6,1,España,LOC,195,201
mdp.39015010200536,30,2,0,Servando,PER,15,23
mdp.39015010200536,30,2,1,América,LOC,155,162
mdp.39015010200536,31,0,0,México 1,LOC,0,8
mdp.39015010200536,31,0,1,Monterrey,LOC,43,52
mdp.39015010200536,31,3,0,Josefas,PER,13,20
mdp.39015010200536,31,6,0,Monterrey,LOC,8,17
mdp.39015010200536,31,10,0,Hermanas Iguales,MISC,75,91
