vol_id,page,sentence_id,ent_id,entity,entity_type,start_char,end_char
txu.059173028006063,2,0,0,PQ 7797 S214 A63 1990,ORG,0,21
txu.059173028006063,2,0,1,University of Texas at Austin C,ORG,99,130
txu.059173028006063,5,0,0,ERNESTO SABATO,PER,1,15
txu.059173028006063,5,0,1,Abaddon el exterminador,PER,16,39
txu.059173028006063,5,0,2,BIBLIOTECA DE BOLSILLO,ORG,40,62
txu.059173028006063,7,0,0,BIBLIOTECA DE BOLSILLO,PER,0,22
txu.059173028006063,7,0,1,Abaddon el exterminador,PER,23,46
txu.059173028006063,7,0,2,SABATO,PER,55,61
txu.059173028006063,7,0,3,Rojas,LOC,71,76
txu.059173028006063,7,0,4,provincia de Buenos Aires,LOC,78,103
txu.059173028006063,7,0,5,Universidad de La Plata,ORG,170,193
txu.059173028006063,7,0,6,Laboratorio Curie,LOC,233,250
txu.059173028006063,7,3,0,El escritor y sus fantasmas,MISC,13,40
txu.059173028006063,7,3,1,Seix Barral,MISC,68,79
txu.059173028006063,7,3,2,Apologías y rechazos,MISC,88,108
txu.059173028006063,7,3,3,Seix Barral,MISC,110,121
txu.059173028006063,7,3,4,Seix Barral,MISC,196,207
txu.059173028006063,7,3,5,El túnel,MISC,245,253
txu.059173028006063,7,3,6,Sobre héroes y tumbas,MISC,263,284
txu.059173028006063,7,3,7,Abaddon el exterminador,MISC,295,318
txu.059173028006063,7,3,8,París,LOC,340,345
txu.059173028006063,7,4,0,Camus,PER,29,34
txu.059173028006063,7,4,1,Greene,PER,37,43
txu.059173028006063,7,4,2,Quasimodo,PER,50,59
txu.059173028006063,7,4,3,Piovene,PER,62,69
txu.059173028006063,7,4,4,Gombrowicz,PER,76,86
txu.059173028006063,7,4,5,Nadeau,PER,89,95
txu.059173028006063,9,0,0,Ernesto Sabato Abaddon,PER,0,22
txu.059173028006063,10,0,0,Abaddon el exterminador,MISC,21,44
txu.059173028006063,10,1,0,Ernesto Sabato,PER,0,14
txu.059173028006063,10,1,1,Neslé Soulé,PER,47,58
txu.059173028006063,10,1,2,Ernesto Sabato,PER,67,81
txu.059173028006063,10,1,3,"Editorial Seix Barral, S. A.",ORG,166,194
txu.059173028006063,10,1,4,Córcega,LOC,195,202
txu.059173028006063,10,1,5,Barcelona,LOC,214,223
txu.059173028006063,10,1,6,Argentina,LOC,296,305
txu.059173028006063,10,1,7,Biblioteca de Bolsillo,ORG,310,332
txu.059173028006063,10,1,8,Argentina,LOC,427,436
txu.059173028006063,11,0,0,Ángel del Abismo,PER,20,36
txu.059173028006063,11,0,1,Abaddon,PER,63,70
txu.059173028006063,11,0,2,El Exterminador,PER,86,101
txu.059173028006063,11,1,0,EL APÓSTOL SAN JUAN,ORG,18,37
txu.059173028006063,11,5,0,Mijail Iurevitch Lermontov,PER,0,26
txu.059173028006063,13,0,0,CIUDAD DE BUENOS AIRES,LOC,41,63
txu.059173028006063,15,0,0,Guido,PER,60,65
txu.059173028006063,15,0,1,Junín,PER,68,73
txu.059173028006063,15,0,2,Bruno,PER,75,80
txu.059173028006063,15,0,3,*,PER,80,81
txu.059173028006063,15,0,4,Sabato,PER,94,100
txu.059173028006063,15,0,5,Sabato,PER,232,238
txu.059173028006063,15,3,0,Bruno,PER,14,19
txu.059173028006063,15,4,0,La Biela,LOC,52,60
txu.059173028006063,15,4,1,Roussillon,LOC,70,80
txu.059173028006063,15,7,0,Bruno,PER,0,5
txu.059173028006063,15,8,0,Schneider,PER,84,93
txu.059173028006063,15,10,0,ABADDON,MISC,29,36
txu.059173028006063,16,2,0,Bar Chichín,LOC,12,23
txu.059173028006063,16,2,1,Almirante Brown,LOC,37,52
txu.059173028006063,16,2,2,Pinzón,LOC,61,67
txu.059173028006063,16,2,3,Loco,MISC,186,190
txu.059173028006063,16,3,0,Natalicio Barragán,PER,0,18
txu.059173028006063,16,5,0,Dársena Sur,LOC,94,105
txu.059173028006063,16,5,1,calle Brandsen,LOC,113,127
txu.059173028006063,16,6,0,Pedro de Mendoza,PER,12,28
txu.059173028006063,16,6,1,Riachuelo,LOC,44,53
txu.059173028006063,16,7,0,Riachuelo,LOC,146,155
txu.059173028006063,17,11,0,Loco,MISC,3,7
txu.059173028006063,17,17,0,Nacho Izaguirre,PER,37,52
txu.059173028006063,17,18,0,Avenida del Libertador,LOC,55,77
txu.059173028006063,17,18,1,Chevy Sport,MISC,101,112
txu.059173028006063,17,18,2,Agustina,PER,141,149
txu.059173028006063,17,18,3,Rubén Pérez Nassif,PER,161,179
txu.059173028006063,17,18,4,INMOBILIARIA PERENÁS,ORG,195,215
txu.059173028006063,17,21,0,Nacho,PER,0,5
txu.059173028006063,17,21,1,Belgrano,LOC,115,123
txu.059173028006063,17,22,0,Glosario,MISC,31,39
txu.059173028006063,17,22,1,Buenos Aires,LOC,92,104
txu.059173028006063,18,2,0,Marcelo Carranza,PER,211,227
txu.059173028006063,18,3,0,Bruno,PER,43,48
txu.059173028006063,18,3,1,Costanera Sur,LOC,84,97
txu.059173028006063,18,3,2,Martín,PER,122,128
txu.059173028006063,18,3,3,Alejandra,PER,157,166
txu.059173028006063,18,8,0,Nacho,MISC,392,397
txu.059173028006063,18,8,1,Marcelo,PER,438,445
txu.059173028006063,18,9,0,Buenos Aires,LOC,95,107
txu.059173028006063,19,0,0,Martín,PER,16,22
txu.059173028006063,19,0,1,Alejandra,PER,54,63
txu.059173028006063,19,0,2,Marcelo,PER,126,133
txu.059173028006063,19,3,0,Marcelo,PER,79,86
txu.059173028006063,19,6,0,Praga,LOC,66,71
txu.059173028006063,19,6,1,Ernesto Guevara,PER,76,91
txu.059173028006063,19,6,2,Marcelo Carranza,PER,96,112
txu.059173028006063,19,9,0,Sabato,PER,81,87
txu.059173028006063,19,11,0,Sabato,PER,143,149
txu.059173028006063,19,11,1,Junín,LOC,167,172
txu.059173028006063,19,11,2,Guido,LOC,175,180
txu.059173028006063,20,3,0,Manín,PER,28,33
txu.059173028006063,20,3,1,Alejandra,PER,146,155
txu.059173028006063,20,4,0,India,LOC,203,208
txu.059173028006063,20,7,0,Vietnam,LOC,58,65
txu.059173028006063,20,15,0,"Nacho, Agustina",PER,0,15
txu.059173028006063,20,15,1,Marcelo,PER,17,24
txu.059173028006063,20,18,0,Marcelo Carranza,PER,35,51
txu.059173028006063,20,18,1,Nacho Izaguirre,PER,57,72
txu.059173028006063,20,18,2,Sabato,PER,89,95
txu.059173028006063,21,3,0,Nacho Izaguirre,PER,65,80
txu.059173028006063,21,4,0,Marcelo,PER,31,38
txu.059173028006063,21,4,1,Sabato,PER,172,178
txu.059173028006063,21,5,0,Nacho,PER,133,138
txu.059173028006063,21,5,1,Sabato,PER,172,178
txu.059173028006063,21,7,0,Marcelo,PER,31,38
txu.059173028006063,21,7,1,Nacho,PER,41,46
txu.059173028006063,21,9,0,Sabato,PER,31,37
txu.059173028006063,22,0,0,Sabato,PER,267,273
txu.059173028006063,22,3,0,Bruno,PER,34,39
txu.059173028006063,22,9,0,Buenos Aires,LOC,28,40
txu.059173028006063,23,2,0,"FIGURAN EPISODIOS MÁS ANTIGUOS, OCURRIDOS EN LA PLATA, EN EL PARÍS DE PREGUERRA, EN ROJAS Y EN CAPITÁN OLMOS (PUEBLOS, ESTOS DOS, DE LA PROVINCIA DE BUENOS AIRES",ORG,21,182
txu.059173028006063,25,4,0,Ciegos,MISC,132,138
txu.059173028006063,25,6,0,Madame Normand,PER,11,25
txu.059173028006063,25,6,1,París,LOC,55,60
txu.059173028006063,25,9,0,Jacobo Muchnik,PER,35,49
txu.059173028006063,25,11,0,Informe sobre Ciegos,MISC,83,103
txu.059173028006063,26,5,0,Muchnik,PER,0,7
txu.059173028006063,26,7,0,Muchnik,PER,15,22
txu.059173028006063,26,12,0,M.,PER,16,18
txu.059173028006063,26,18,0,San Juan,LOC,117,125
txu.059173028006063,27,0,0,San Juan –,PER,51,61
txu.059173028006063,27,11,0,Eulogia Carranza,PER,160,176
txu.059173028006063,27,11,1,Pancho Sierra,PER,213,226
txu.059173028006063,27,16,0,Saturno,PER,56,63
txu.059173028006063,27,16,1,Ángel de la soledad en la cabala,PER,65,97
txu.059173028006063,27,16,2,Espíritu del Mal,PER,99,115
txu.059173028006063,27,16,3,Sabath,PER,144,150
txu.059173028006063,28,0,0,Muchnik,PER,48,55
txu.059173028006063,28,3,0,Danel,PER,112,117
txu.059173028006063,28,3,1,Lavalle,PER,155,162
txu.059173028006063,28,5,0,Henríquez Ureña-,PER,186,202
txu.059173028006063,28,13,0,Juan de Garay,PER,53,66
txu.059173028006063,28,13,1,Parque de los Patricios,LOC,83,106
txu.059173028006063,28,14,0,Buenos Aires,LOC,63,75
txu.059173028006063,28,15,0,Pedro Echagüe,PER,77,90
txu.059173028006063,28,15,1,Legión de Lavalle,ORG,129,146
txu.059173028006063,28,16,0,Legión,ORG,90,96
txu.059173028006063,28,16,1,Jarrio,LOC,133,139
txu.059173028006063,29,10,0,Nacho,MISC,9,14
txu.059173028006063,29,12,0,Van Gogh,PER,32,40
txu.059173028006063,29,13,0,Martín,PER,42,48
txu.059173028006063,29,13,1,Martín,PER,60,66
txu.059173028006063,29,15,0,Bruno,PER,44,49
txu.059173028006063,29,20,0,Bidoglio,PER,9,17
txu.059173028006063,29,20,1,Tesorieri,PER,19,28
txu.059173028006063,29,20,2,Mutis,PER,31,36
txu.059173028006063,29,21,0,Genoa Football Club,ORG,79,98
txu.059173028006063,30,2,0,Pavese,PER,9,15
txu.059173028006063,30,4,0,Bruno,PER,56,61
txu.059173028006063,30,4,1,Nacho,MISC,211,216
txu.059173028006063,30,13,0,Expedición al Alto Perú,MISC,59,82
txu.059173028006063,30,14,0,Chile,LOC,100,105
txu.059173028006063,30,14,1,general José de San Martín,PER,110,136
txu.059173028006063,30,16,0,Cabildo,LOC,55,62
txu.059173028006063,30,16,1,Libertad de los Pueblos,MISC,94,117
txu.059173028006063,30,17,0,general Belgrano,PER,154,170
txu.059173028006063,30,17,1,Lavalle,PER,182,189
txu.059173028006063,31,1,0,Europa,LOC,55,61
txu.059173028006063,31,1,1,América,LOC,77,84
txu.059173028006063,31,1,2,general José de San Martín,PER,122,148
txu.059173028006063,31,10,0,Alejandro Danel,PER,183,198
txu.059173028006063,31,10,1,Lavalle,PER,210,217
