vol_id,page,sentence_id,ent_id,entity,entity_type,start_char,end_char
inu.30000065094959,2,0,0,Gustavo Sainz,PER,1,14
inu.30000065094959,2,0,1,Gazapo,MISC,59,65
inu.30000065094959,2,2,0,Estado Unidos,LOC,48,61
inu.30000065094959,2,2,1,Universidad de Indiana,ORG,87,109
inu.30000065094959,2,2,2,Bloomington,LOC,113,124
inu.30000065094959,2,2,3,Middlebury College,ORG,133,151
inu.30000065094959,2,2,4,Vermont,LOC,156,163
inu.30000065094959,3,0,0,Obsesivos días circulares,ORG,0,25
inu.30000065094959,5,0,0,GUSTAVO SAINZ,PER,0,13
inu.30000065094959,5,0,1,Obsesivos días circulares,ORG,14,39
inu.30000065094959,5,0,2,INDIANA,LOC,40,47
inu.30000065094959,5,0,3,UNIVERSITY LIBRARIES BLOOMINGTON PQ 7298.29 A35 AVE FÉNIX 1,ORG,48,107
inu.30000065094959,6,1,0,Dpto.,ORG,24,29
inu.30000065094959,6,2,0,Trilce Ediciones,ORG,49,65
inu.30000065094959,6,2,1,Juan Guillermo López,PER,75,95
inu.30000065094959,6,2,2,Plaza & Janés,ORG,112,125
inu.30000065094959,6,2,3,Gustavo Sainz,PER,149,162
inu.30000065094959,6,2,4,Plaza & Janés,ORG,171,184
inu.30000065094959,6,2,5,Enrique Granados,PER,194,210
inu.30000065094959,6,2,6,Barcelona,LOC,225,234
inu.30000065094959,6,2,7,España,LOC,236,242
inu.30000065094959,6,2,8,Copyright,MISC,316,325
inu.30000065094959,6,3,0,Osmar Rojas,PER,45,56
inu.30000065094959,7,0,0,Sarro,PER,113,118
inu.30000065094959,7,0,1,San Juan de Letrán,LOC,146,164
inu.30000065094959,7,1,0,Dios,PER,5,9
inu.30000065094959,7,3,0,Dios,PER,367,371
inu.30000065094959,7,3,1,Dios,PER,386,390
inu.30000065094959,7,7,0,Dios,PER,16,20
inu.30000065094959,9,0,0,Colección Novelistas Contemporáneos,MISC,39,74
inu.30000065094959,9,0,1,Joaquín Mortiz,PER,76,90
inu.30000065094959,9,0,2,Rosita,PER,138,144
inu.30000065094959,9,0,3,Gabriel Careaga,PER,146,161
inu.30000065094959,9,0,4,Nacho Méndez,PER,164,176
inu.30000065094959,9,2,0,Helena Rojo,PER,65,76
inu.30000065094959,9,3,0,Grijalbo,LOC,23,31
inu.30000065094959,9,3,1,Eduardo Enríquez,PER,68,84
inu.30000065094959,9,3,2,International Writing Program,LOC,227,256
inu.30000065094959,9,3,3,Universidad de Iowa,ORG,263,282
inu.30000065094959,9,3,4,Iowa City,LOC,287,296
inu.30000065094959,9,3,5,Fundación Ford,ORG,317,331
inu.30000065094959,9,4,0,Gabriel Careaga,PER,53,68
inu.30000065094959,9,4,1,Alessandra Luiselli,PER,110,129
inu.30000065094959,9,5,0,A la salud de la serpiente,MISC,25,51
inu.30000065094959,9,5,1,Grijalbo,MISC,53,61
inu.30000065094959,9,5,2,Obsesivos días circulares,MISC,111,136
inu.30000065094959,9,5,3,Universidad de Iowa,ORG,157,176
inu.30000065094959,9,6,0,Rosita,PER,33,39
inu.30000065094959,9,6,1,Gabriel Careaga,PER,41,56
inu.30000065094959,9,6,2,Nacho Méndez,PER,58,70
inu.30000065094959,9,6,3,Alessandra Luiselli,PER,72,91
inu.30000065094959,9,6,4,Helena Rojo,PER,114,125
inu.30000065094959,9,6,5,Claudio Sainz,PER,127,140
inu.30000065094959,9,6,6,Marcio Sainz,PER,143,155
inu.30000065094959,11,0,0,Gazel,PER,47,52
inu.30000065094959,11,0,1,CADALSO: Cartas Marruecas,ORG,175,200
inu.30000065094959,13,0,0,ÍNDICE,LOC,0,6
inu.30000065094959,13,1,0,Fasten seat belt,ORG,0,16
inu.30000065094959,15,0,0,Yinyin,MISC,82,88
inu.30000065094959,15,1,0,gordo Sarro,PER,45,56
inu.30000065094959,15,1,1,Yinyin,PER,93,99
inu.30000065094959,15,2,0,Sarro,PER,35,40
inu.30000065094959,15,3,0,Sarro,PER,0,5
inu.30000065094959,15,3,1,Donají,LOC,248,254
inu.30000065094959,15,3,2,Yinyin,PER,278,284
inu.30000065094959,15,3,3,Yin,PER,310,313
inu.30000065094959,15,6,0,Sarro,PER,14,19
inu.30000065094959,16,0,0,Yinyin,PER,6,12
inu.30000065094959,16,1,0,Yin,MISC,21,24
inu.30000065094959,16,3,0,Donají,MISC,41,47
inu.30000065094959,16,4,0,Yin,PER,20,23
inu.30000065094959,16,7,0,Nesnás,PER,87,93
inu.30000065094959,16,14,0,Yin,PER,11,14
inu.30000065094959,16,15,0,Gordofofo,PER,28,37
inu.30000065094959,17,1,0,Sarro,PER,83,88
inu.30000065094959,17,6,0,Yinyin,PER,186,192
inu.30000065094959,17,6,1,Sarro,PER,228,233
inu.30000065094959,17,7,0,Sarro,PER,67,72
