vol_id,page,sentence_id,ent_id,entity,entity_type,start_char,end_char
uc1.32106015888248,00000001,0,0,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",ORG,1,37
uc1.32106015888248,00000002,0,0,The University Library,ORG,0,22
uc1.32106015888248,00000002,0,1,The University Library,ORG,45,67
uc1.32106015888248,00000002,0,2,The University Libra,ORG,104,124
uc1.32106015888248,00000002,0,3,"The University Library Oniversity Library , The Univer",ORG,125,179
uc1.32106015888248,00000002,0,4,The University Library,ORG,187,209
uc1.32106015888248,00000002,0,5,University Library,ORG,232,250
uc1.32106015888248,00000002,1,0,University Library ity Library,ORG,7,37
uc1.32106015888248,00000002,1,1,The University Library,ORG,38,60
uc1.32106015888248,00000002,1,2,The University Library,ORG,84,106
uc1.32106015888248,00000002,1,3,CALIFORNIA,LOC,176,186
uc1.32106015888248,00000002,1,4,The University Library DRIVERSITY OF CALIFORNIA/,ORG,200,248
uc1.32106015888248,00000003,0,0,Te University Liu 'niversity Library,ORG,0,36
uc1.32106015888248,00000003,0,1,UNIVERSITY OF CALIFORNIA /SANTA CRUZ University Library The Unir?,ORG,37,102
uc1.32106015888248,00000003,1,0,University Library The University Lil,ORG,0,37
uc1.32106015888248,00000003,1,1,UNIVERSITY OF CALIFORHIA/SANTA CRUZ,ORG,38,73
uc1.32106015888248,00000003,1,2,The University Liu,ORG,74,92
uc1.32106015888248,00000003,1,3,UNIVERSITY OF CALIFORNIA/SANTA CRUZ,ORG,93,128
uc1.32106015888248,00000003,1,4,UNIVERSITY OF CALIFORNIA/SANTA CRUZ CA,ORG,133,171
uc1.32106015888248,00000003,1,5,The University Library,ORG,172,194
uc1.32106015888248,00000003,1,6,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ The University Gibrary",ORG,218,277
uc1.32106015888248,00000003,1,7,University Library dite,ORG,282,305
uc1.32106015888248,00000003,1,8,The University Library UNIVERSITY OF CALIFORNIA/,ORG,306,354
uc1.32106015888248,00000003,1,9,UNIVERSITY OF CALIFORNIA/,ORG,380,405
uc1.32106015888248,00000003,1,10,HIIV OF CALLS UNIVERSITY OF CALIFORNIA SANTA CRUZ /,ORG,417,468
uc1.32106015888248,00000003,1,11,UNIVERSITY OF CALIFORNIA/SANTA CRUZ wo RSITY OF CALIFORNIA,ORG,469,527
uc1.32106015888248,00000003,1,12,SANTA CRUZ PA,LOC,528,541
uc1.32106015888248,00000003,1,13,UNIVERSITY OF CALIFORNIA/,ORG,542,567
uc1.32106015888248,00000003,1,14,The University Library UNIVERSITY OF CALIFORNIA/,ORG,578,626
uc1.32106015888248,00000003,1,15,SANTA CRUZ he sity Library,LOC,626,652
uc1.32106015888248,00000003,1,16,The Univet w sity,ORG,656,673
uc1.32106015888248,00000007,0,0,Jorge Luis Borges,PER,19,36
uc1.32106015888248,00000009,0,0,JORGE LUIS BORGES,PER,0,17
uc1.32106015888248,00000009,0,1,"EMECÉ EDITORES, S.A.",ORG,56,76
uc1.32106015888248,00000010,1,0,"Library, UC Santa Cruz",ORG,0,22
uc1.32106015888248,00000010,1,1,"Emecé Editores, S.A., 1957 Alsina",ORG,30,63
uc1.32106015888248,00000010,1,2,Buenos Aires,LOC,69,81
uc1.32106015888248,00000010,1,3,Argentina,LOC,83,92
uc1.32106015888248,00000010,2,0,Alberto J. López,PER,11,27
uc1.32106015888248,00000010,2,1,Vélez Sarsfield,LOC,42,57
uc1.32106015888248,00000010,2,2,Buenos Aires,LOC,64,76
uc1.32106015888248,00000011,0,0,Salomon,PER,28,35
uc1.32106015888248,00000011,2,0,Plato,PER,11,16
uc1.32106015888248,00000011,2,1,Salomon,PER,80,87
uc1.32106015888248,00000011,3,0,FRANCIS BACON: Essays LVIII.,PER,0,28
uc1.32106015888248,00000011,4,0,Londres,LOC,8,15
uc1.32106015888248,00000011,4,1,Joseph Cartaphilus,PER,70,88
uc1.32106015888248,00000011,4,2,Esmirna,LOC,93,100
uc1.32106015888248,00000011,4,3,Lucinge,LOC,127,134
uc1.32106015888248,00000011,4,4,Pope,PER,198,202
uc1.32106015888248,00000011,7,0,Salónica,LOC,161,169
uc1.32106015888248,00000011,7,1,Macao,LOC,188,193
uc1.32106015888248,00000011,7,2,Zeus,PER,243,247
uc1.32106015888248,00000011,7,3,Cartaphilus,PER,252,263
uc1.32106015888248,00000011,7,4,Esmirna,LOC,302,309
uc1.32106015888248,00000011,8,0,Ilíada,MISC,24,30
uc1.32106015888248,00000011,11,0,Tebas Hekatómpylos,LOC,58,76
uc1.32106015888248,00000011,11,1,Diocleciano,PER,85,96
uc1.32106015888248,00000012,0,0,JORGE LUIS BORGES,PER,0,17
uc1.32106015888248,00000012,1,0,Berenice,LOC,121,129
uc1.32106015888248,00000012,1,1,Mar Rojo,LOC,141,149
uc1.32106015888248,00000012,2,0,Alejandría,LOC,133,143
uc1.32106015888248,00000012,2,1,César,PER,191,196
uc1.32106015888248,00000012,2,2,Marte,LOC,292,297
uc1.32106015888248,00000012,3,0,Ciudad de los Inmortales,LOC,127,151
uc1.32106015888248,00000012,4,0,Tebas,LOC,53,58
uc1.32106015888248,00000012,10,0,Egipto,LOC,23,29
uc1.32106015888248,00000012,14,0,Ganges,LOC,65,71
uc1.32106015888248,00000012,15,0,Ciudad de los ),LOC,45,60
uc1.32106015888248,00000013,0,0,Inmortales,LOC,12,22
uc1.32106015888248,00000013,2,0,Pactolo,LOC,239,246
uc1.32106015888248,00000013,3,0,Roma,LOC,3,7
uc1.32106015888248,00000013,4,0,Ciudad de los Inmortales,LOC,32,56
uc1.32106015888248,00000013,5,0,Flavio,PER,0,6
uc1.32106015888248,00000013,5,1,Getulia,LOC,21,28
uc1.32106015888248,00000013,8,0,Arsinoe,LOC,12,19
uc1.32106015888248,00000013,9,0,Tártaro,PER,217,224
uc1.32106015888248,00000013,11,0,Océano,LOC,45,51
uc1.32106015888248,00000014,0,0,JORGE LUIS BORGES,PER,0,17
uc1.32106015888248,00000015,3,0,Ciudad de los Inmortales,LOC,181,205
uc1.32106015888248,00000015,7,0,Golfo Arábigo,LOC,101,114
uc1.32106015888248,00000015,12,0,Zelea,LOC,127,132
uc1.32106015888248,00000015,12,1,Ese po... No sé cuántos días y noches rodaron sobre mí,LOC,161,215
uc1.32106015888248,00000016,0,0,JORGE LUIS BORGES,PER,0,17
uc1.32106015888248,00000016,3,0,Marco Flaminio Rufo,PER,46,65
uc1.32106015888248,00000016,3,1,Roma,LOC,109,113
uc1.32106015888248,00000016,4,0,Inmortales,MISC,24,34
uc1.32106015888248,00000016,4,1,Ciudad,MISC,60,66
uc1.32106015888248,00000016,8,0,Ciudad,LOC,63,69
uc1.32106015888248,00000016,10,0,Ciudad,LOC,102,108
uc1.32106015888248,00000017,0,0,Ciudad,LOC,28,34
uc1.32106015888248,00000018,0,0,JORGE LUIS BORGES,ORG,0,17
uc1.32106015888248,00000018,3,0,Ciudad,LOC,103,109
uc1.32106015888248,00000019,0,0,Ciudad de los Inmortales,LOC,41,65
uc1.32106015888248,00000019,6,0,Ciudad,LOC,5,11
uc1.32106015888248,00000019,10,0,Ciudad de los Inmortales,LOC,114,138
uc1.32106015888248,00000020,0,0,JORGE LUIS BORGES,PER,0,17
uc1.32106015888248,00000021,3,0,Césares,PER,99,106
uc1.32106015888248,00000021,5,0,Argos,PER,75,80
uc1.32106015888248,00000021,5,1,la Odisea,MISC,110,119
uc1.32106015888248,00000021,5,2,Argos,PER,148,153
uc1.32106015888248,00000021,12,0,Argos,PER,162,167
uc1.32106015888248,00000021,14,0,Argos,PER,10,15
uc1.32106015888248,00000021,14,1,Argos,PER,115,120
uc1.32106015888248,00000022,0,0,JORGE LUIS BORGES,PER,0,17
uc1.32106015888248,00000022,4,0,Tesalia,LOC,19,26
uc1.32106015888248,00000022,8,0,Argos,PER,0,5
uc1.32106015888248,00000022,9,0,Argos,PER,0,5
uc1.32106015888248,00000022,9,1,Argos,PER,17,22
uc1.32106015888248,00000022,10,0,Argos,PER,99,104
uc1.32106015888248,00000022,10,1,Argos,PER,130,135
uc1.32106015888248,00000022,10,2,Ulises,PER,146,152
uc1.32106015888248,00000022,13,0,la Odisea,MISC,25,34
uc1.32106015888248,00000023,0,0,EL INMORTAL IV,PER,0,14
uc1.32106015888248,00000023,1,0,Inmortales,MISC,25,35
uc1.32106015888248,00000023,1,1,Río,LOC,69,72
uc1.32106015888248,00000023,2,0,Ganges,LOC,63,69
uc1.32106015888248,00000023,2,1,Inmortales,MISC,98,108
uc1.32106015888248,00000023,4,0,Inmortales,MISC,66,76
uc1.32106015888248,00000023,7,0,Homero,PER,11,17
uc1.32106015888248,00000023,8,0,Ulises,PER,75,81
uc1.32106015888248,00000023,9,0,Ciudad de los Inmortales,LOC,22,46
uc1.32106015888248,00000023,11,0,Ilión,PER,71,76
uc1.32106015888248,00000024,0,0,JORGE LUIS BORGES,PER,0,17
uc1.32106015888248,00000024,2,0,Israelitas,LOC,0,10
uc1.32106015888248,00000024,3,0,Indostán,LOC,59,67
uc1.32106015888248,00000024,6,0,Cid,MISC,184,187
uc1.32106015888248,00000024,6,1,Eglogas,MISC,240,247
uc1.32106015888248,00000024,6,2,Heráclito,PER,271,280
uc1.32106015888248,00000024,10,0,Ho),PER,0,3
uc1.32106015888248,00000025,0,0,la Odisea,MISC,25,34
uc1.32106015888248,00000025,0,1,la Odisea,MISC,152,161
uc1.32106015888248,00000025,2,0,Cornelio Agrippa,PER,5,21
uc1.32106015888248,00000025,3,0,Inmortales,MISC,88,98
uc1.32106015888248,00000025,12,0,Inmortales,MISC,38,48
uc1.32106015888248,00000026,0,0,JORGE LUIS BORGES,PER,0,17
uc1.32106015888248,00000026,6,0,Inmortales,MISC,10,20
uc1.32106015888248,00000026,9,0,Inmortales,MISC,56,66
uc1.32106015888248,00000026,10,0,Homero,PER,0,6
uc1.32106015888248,00000026,10,1,Tánger,LOC,44,50
uc1.32106015888248,00000026,12,0,puente de,LOC,33,42
uc1.32106015888248,00000026,12,1,Stamford,LOC,43,51
uc1.32106015888248,00000026,12,2,Harold,PER,87,93
uc1.32106015888248,00000026,12,3,Harald Hardrada,PER,157,172
uc1.32106015888248,00000026,13,0,Héjira,MISC,26,32
uc1.32106015888248,00000026,13,1,Bulaq,LOC,51,56
uc1.32106015888248,00000027,0,0,Simbad,PER,101,107
uc1.32106015888248,00000027,0,1,Ciudad de Bronce,LOC,128,144
uc1.32106015888248,00000027,1,0,Samarcanda,LOC,28,38
uc1.32106015888248,00000027,2,0,Bikanir,LOC,3,10
uc1.32106015888248,00000027,2,1,Bohemia,LOC,51,58
uc1.32106015888248,00000027,3,0,Kolozsvár,LOC,18,27
uc1.32106015888248,00000027,3,1,Leipzig,LOC,41,48
